brand,model,type,energy_class,area,functions,guarantee,curr_price,prev_price,min_power,max_power,min_temp,max_temp
CARRIER,Inverter XPower 42QTD024R8S / 38QUS024R8S,КАСЕТНИ СПЛИТ СИСТЕМ,A++,70,"Најнова DC Hybrid inverter технологија со twin-rotary компресор, 40% заштеда на енергија во споредба со стандарден клима уред, вградена пумпа за кондензна вода, автоматски рестарт по прекин на струја, ултратенок дизајн (205mm висина) за едноставна инсталација и одржување, четиристран панел со 360° еднаква распределба на воздухот, ниско ниво на бучава, зголемен проток и ефикасност на топлинска размена, со најнова 3Д спирална технологија на вентилатор на внатрешна единица, стандарден отвор за довод на свеж воздух.",3,114090.0,,7050,7200,-15,50
FUJITSU,ASYG-24KMTE / AOYG-24KMTA,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,/,2,114990.0,,7100,8000,-15,46
DAIKIN,SENSIRA FTXF71D/RXF71D,ИНВЕРТЕР СПЛИТ СИСТЕМ,A,80,"Економичен режим, комфорт проток на воздух, моќен режим на работа, 24 часовен тајмер,беззвучна работа на внатрешната единица, онлајн контролер (опционално)- управување на внатрешната единица преку мобилна аплиакција од било каде, преку локална мрежа или интернет.",3,118800.0,,7100,8200,-15,46
MITSUBISHI,Heavy Diamond Hyperinverter SRK/SRC 63 ZR-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,"• Серијата ZR е идеално решение за греење и ладење на поголеми простори во вашиот дом.
• Компактна и лесна. Надворешната единица од 10,0 kW сега тежи 57 кг и е 20% полесна од претходниот модел.
• Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32.
• Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија.
• Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,118990.0,,6300,7100,-15,46
GREE,I-Shine GVH24AKXF-K6DNC8A,САМОСТОЕЧКИ,A++,80,Twin Rotary,3,119990.0,,7100,8400,-25,50
TOSHIBA,Daiseikai 10 RAS-B13S4KVPG-E / RAS-13S4AVPG-E Wood,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,40,"Високи SCOP и SЕЕR од неверојатни 10,7 !!!
A+++ највисока енергетска класа при греење/ладење
преден панел изработен од дрво
Вградена WiFi контрола со следење на потрошувачка на ел.енергија
најнов Toshiba TWIN ROTARY компресор
3D Air Flow, On-demand defrosting, плазма јонизирачки филтер
Smart follow sensor за препознавање во просторијата
Дизајнерски далечински управувач
опсег на работа ладење – надворешна температура од -15 ÷ 46oC
опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,122990.0,,3500,4000,-20,46
TOSHIBA,SUPER DAISEIKAI 9 RAS-16PKVPG-Е,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,60,"Најнова Toshiba TWIN ROTTARY компресорска технологија, 3D Air Flow, On-demand defrosting, плазма јонизирачки филтер, неделен и дневен тајмер, Colored LED (син/црвен) диспеј, нов систем на дување и тивка работа, EUROVENT серттификат за квалитет.",3,125990.0,,4500,5500,-15,46
TOSHIBA,Bi-Flow RAS-B18J2FVG-E/RAS-18J2AVSG-E,ПАРАПЕТНИ/КОНЗОЛНИ,A++,55,"Греење во подот - долна зона, елегантен дизајн, тивка работа, ефикасен Pure-Flow и IAQ филтрирачки систем, функција на самочистење, EUROVENT сертификат за квалитет, најнова Toshiba TWIN ROTTARY компресорска технологија.",3,127990.0,,5000,6000,-15,46
AUX,48000 BTU,САМОСТОЕЧКИ,A,140,/,1,129000.0,,14000,14000,-5,43
MITSUBISHI,Heavy Diamond SRK/SRC 50 ZSX-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,55,"• Елегантен безвременски дизајн. • Висока сезонска ефикасност до A+++ во ладење и греење. • Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија. • Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,137490.0,,5000,6000,-20,46
MITSUBISHI,Heavy SRF/SRC 50 ZSX-W2,ПАРАПЕТНИ/КОНЗОЛНИ,A++,55,"• Елегантниот полурамен преден панел во стилска бела боја, одговара на различни видови простории и создава релаксирачка атмосфера. • Достапен е избор помеѓу поставување на ѕид, на под или зад галерија. • Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32. • Тивко работење. Нивото на 25ZS-W во режимот на ладење Ulo е само 25dB(A). • „Системот за контрола на крилцата“ им овозможува на корисниците да ги менуваат аглите и позициите на крилцата според нивните преференции. Крилцата може да се постават на различни агли.",3,137590.0,,5000,6000,-20,46
MITSUBISHI,Heavy Diamond SRK/SRC 60 ZSX-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,65,"• Елегантен безвременски дизајн. • Висока сезонска ефикасност до A+++ во ладење и греење. • Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија. • Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,142990.0,,5000,6000,-20,46
TOSHIBA,Daiseikai 10 RAS-B18S4KVPG-E / RAS-18S4AVPG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,60,"Високи SCOP и SЕЕR од неверојатни 10,7 !!! A+++ највисока енергетска класа при греење/ладење Вградена WiFi контрола со следење на потрошувачка на ел.енергија најнов Toshiba TWIN ROTARY компресор 3D Air Flow, On-demand defrosting, плазма јонизирачки филтер Smart follow sensor за препознавање во просторијата Дизајнерски далечински управувач опсег на работа ладење – надворешна температура од -15 ÷ 46oC опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,142990.0,,5000,6000,-20,46
VIVAX,ACP-36CC105AERI+ R32,КАСЕТНИ СПЛИТ СИСТЕМ,A++,115,"Посебно дизајниран 360° Air Flow панел, дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1W standby, заштита на вентил на надворешна единица, греачи на компресор и кондензатор, пумпа за одвод на кондензот, memory функција, sleep mode, self cleaning, 12 Fan Speed, auto swing.",5,144990.0,,10550,11140,-20,50
VIVAX,ACP-36DT105AERI+ R32,КАНАЛНИ СИСТЕМИ,A++,100,/,5,144990.0,,10550,11720,-20,50
VIVAX,ACP-36CF105AERI+ R32,ПАРАПЕТНИ/КОНЗОЛНИ,A++,115,"Дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1 W standby, заштита на вентил надворешна средина, опсег на оперативно работно греење (-15 °C), опсег на оперативно работно ладење (-15 °C), 12 fan speed.",5,149990.0,,10550,11720,-20,50
MITSUBISHI,Heavy Diamond Hyperinverter SRK/SRC 71 ZR-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"• Серијата ZR е идеално решение за греење и ладење на поголеми простори во вашиот дом. • Компактна и лесна. Надворешната единица од 10,0 kW сега тежи 57 кг и е 20% полесна од претходниот модел. • Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32. • Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија. • Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,150990.0,,7100,8000,-15,46
TOSHIBA,Daiseikai 10 RAS-B18S4KVPG-E / RAS-18S4AVPG-E Wood,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,60,"Високи SCOP и SЕЕR од неверојатни 10,7 !!!
A+++ највисока енергетска класа при греење/ладење
преден панел изработен од дрво
Вградена WiFi контрола со следење на потрошувачка на ел.енергија
најнов Toshiba TWIN ROTARY компресор
3D Air Flow, On-demand defrosting, плазма јонизирачки филтер
Smart follow sensor за препознавање во просторијата
Дизајнерски далечински управувач
опсег на работа ладење – надворешна температура од -15 ÷ 46oC
опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,154990.0,,5000,6000,-20,46
HYUNDAI,AC 550 Inverter,САМОСТОЕЧКИ,A,170,/,7,155000.0,169990.0,16118,16998,-15,50
HISENSE,AUF140UR4RMPA / AUW140U6RT,САМОСТОЕЧКИ,A,140,/,2,155000.0,165990.0,14000,14500,-15,43
AUX,ALCA-H36/NDR3HAA INVERTER,КАСЕТНИ СПЛИТ СИСТЕМ,A++,110,/,2,157990.0,,10500,1115,-15,52
GREE,T-FRESH GVH48ALXK-M6DNC7A,САМОСТОЕЧКИ,A++,140,/,2,159990.0,,12500,14500,-15,50
CARRIER,Inverter XPower 42QTD036R8S / 38QUS036R8S,КАСЕТНИ СПЛИТ СИСТЕМ,A++,110,"Најнова DC Hybrid inverter технологија со twin-rotary компресор, 40% заштеда на енергија во споредба со стандарден клима уред, вградена пумпа за кондензна вода, автоматски рестарт по прекин на струја, ултратенок дизајн (205mm висина) за едноставна инсталација и одржување, четиристран панел со 360° еднаква распределба на воздухот, ниско ниво на бучава, зголемен проток и ефикасност на топлинска размена, со најнова 3Д спирална технологија на вентилатор на внатрешна единица, стандарден отвор за довод на свеж воздух.",3,162490.0,,10500,10600,-15,50
VIVAX,ACP-48FS140AERI R32,САМОСТОЕЧКИ,A++,150,/,5,179990.0,,14067,16119,-15,50
VIVAX,ACP-48CF140AERI+ R32,ПАРАПЕТНИ/КОНЗОЛНИ,A++,150,"Дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1 W standby, заштита на вентил надворешна средина, опсег на оперативно работно греење (-15 °C), опсег на оперативно работно ладење (-15 °C), 12 fan speed.",5,179990.0,,14070,16120,-20,50
GREE,T-FRESH GVH55ALXM-M6DNC7A,САМОСТОЕЧКИ,A++,160,/,2,179990.0,,16000,17000,-15,50
CARRIER,Inverter XPower 42QTD048R8S / 38QUS048R8S,КАСЕТНИ СПЛИТ СИСТЕМ,A++,170,"Најнова DC Hybrid inverter технологија со twin-rotary компресор, 40% заштеда на енергија во споредба со стандарден клима уред, вградена пумпа за кондензна вода, автоматски рестарт по прекин на струја, ултратенок дизајн (205mm висина) за едноставна инсталација и одржување, четиристран панел со 360° еднаква распределба на воздухот, ниско ниво на бучава, зголемен проток и ефикасност на топлинска размена, со најнова 3Д спирална технологија на вентилатор на внатрешна единица, стандарден отвор за довод на свеж воздух.",3,182290.0,,14000,15600,-15,50
VIVAX,ACP-48CC140AERI+ R32,КАСЕТНИ СПЛИТ СИСТЕМ,A++,160,"Посебно дизајниран 360° Air Flow панел, дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1W standby, заштита на вентил на надворешна единица, греачи на компресор и кондензатор, пумпа за одвод на кондензот, memory функција, sleep mode, self cleaning, 12 Fan Speed, auto swing.",5,184990.0,,14070,16120,-20,50
MITSUBISHI,Heavy Diamond Hyperinverter SRK/SRC 80 ZR-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,90,"• Серијата ZR е идеално решение за греење и ладење на поголеми простори во вашиот дом. • Компактна и лесна. Надворешната единица од 10,0 kW сега тежи 57 кг и е 20% полесна од претходниот модел. • Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32. • Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија. • Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,184990.0,,8000,9000,-15,46
VIVAX,ACP-48DT140AERI+ R32,КАНАЛНИ СИСТЕМИ,A++,150,/,5,184990.0,,14070,16120,-20,50
VIVAX,ACP-55CF160AERI+ R32,ПАРАПЕТНИ/КОНЗОЛНИ,A++,170,"Дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1 W standby, заштита на вентил надворешна средина, опсег на оперативно работно греење (-15 °C), опсег на оперативно работно ладење (-15 °C),  12 fan speed.",5,189990.0,,15830,18170,-20,50
CARRIER,42QFD048D8S / 38QUS048D8T,САМОСТОЕЧКИ,A++,160,"Екстремно тивок и штедлив клима уред, ефикасен уред со рамномерна дистрибуција на воздухот, Turbo mode за инстантно постигнување на температура, Carrier опрема за климатизација со повеќе од 100 години традиција, американски и светски лидер во делот на климатизација, греење и ладење",3,191000.0,,14600,16100,-15,50
VIVAX,ACP-55CC160AERI+ R32,КАСЕТНИ СПЛИТ СИСТЕМ,A++,180,"Посебно дизајниран 360° Air Flow панел, дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1W standby, заштита на вентил на надворешна единица, греачи на компресор и кондензатор, пумпа за одвод на кондензот, memory функција, sleep mode, self cleaning, 12 Fan Speed, auto swing.",5,199990.0,,15240,18170,-20,50
VIVAX,ACP-55DT160AERI+ R32,КАНАЛНИ СИСТЕМИ,A++,170,/,5,199990.0,,15240,18170,-20,50
VIVAX,ACP-55FS160AERI R410A,САМОСТОЕЧКИ,A++,170,/,5,199990.0,,16120,17000,-15,50
MITSUBISHI,Heavy Diamond Hyperinverter SRK/SRC 100 ZR-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+,100,"• Серијата ZR е идеално решение за греење и ладење на поголеми простори во вашиот дом. • Компактна и лесна. Надворешната единица од 10,0 kW сега тежи 57 кг и е 20% полесна од претходниот модел. • Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32. • Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија. • Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,205590.0,,9600,10000,-15,46
TOSHIBA,Inverter RAV-RM1401FT / RAV-GM1401ATP-E,САМОСТОЕЧКИ,A,140,"Екстремно тивок и штедлив клима уред
А/ А енергетска класа на ладење и греење
Ефикасен уред со рамномерна дистрибуција на воздухот
Turbo mode за инстантно постигнување на температура 
Најнова Toshiba TWIN ROTTARY компресорска технологија 
Јапонски и светски лидер во делот на климатизација, греење и ладење",3,249990.0,,14000,14600,-15,46
TOSHIBA,Inverter RAV-RM1601FT / RAV-GM1601ATP-E,САМОСТОЕЧКИ,A,170,"Екстремно тивок и штедлив клима уред А/ А енергетска класа на ладење и греење Ефикасен уред со рамномерна дистрибуција на воздухот Turbo mode за инстантно постигнување на температура Најнова Toshiba TWIN ROTTARY компресорска технологија Јапонски и светски лидер во делот на климатизација, греење и ладење",3,305990.0,,14000,16000,-15,53
